timestamp,price,volume,market_cap
2024-12-05 08:02:48.094,102361.19672205136,158717373339.94345,2025853230373.6794
2024-12-05 09:03:45.331,103009.62070412567,163448702042.81085,2038001165735.622
2024-12-05 10:03:40.738,102743.90459828028,157565104954.05362,2032746339181.9338
2024-12-05 11:03:33.075,102370.395110099,164389998104.8535,2026703150484.723
2024-12-05 12:01:22.146,102700.51110153912,166290344205.13776,2033378811806.4658
2024-12-05 13:03:34.367,103036.85692338014,162243238135.6808,2038937283846.9224
2024-12-05 14:00:14.209,103015.50735639081,171966915101.3008,2036445344773.772
2024-12-05 15:04:50.176,103606.80283966633,163445739790.98392,2048644415017.0981
2024-12-05 16:05:13.328,101455.89132156898,175466430669.16318,2009108776532.6396
2024-12-05 17:03:25.330,101168.45744696613,179325097591.63254,2003248798159.6138
2024-12-05 18:03:32.967,101468.51749059714,180186506277.0312,2008089299251.6614
2024-12-05 19:03:42.169,100220.47684694908,166369046562.61536,1985706266829.7036
2024-12-05 20:03:40.960,98965.53564098319,167620418216.00095,1957334860806.926
2024-12-05 21:03:41.964,99115.10582206858,178159677539.1303,1963090600776.7512
2024-12-05 22:03:28.542,99027.87676937091,183016521441.1269,1962664272404.368
2024-12-05 23:00:26.340,96489.62148540479,187187326825.36966,1914664942240.048
2024-12-06 00:03:20.663,97071.79475131465,177852288726.2258,1921157941292.2483
2024-12-06 01:03:38.083,97574.21607147499,178275203924.8356,1931168634771.5713
2024-12-06 02:03:37.942,98172.54905039177,199755269182.82648,1945241411456.3694
2024-12-06 03:03:31.812,97544.69358415724,181625080857.6973,1930513580406.1633
2024-12-06 04:03:39.270,97779.11327272863,166101543579.09955,1934431487566.391
2024-12-06 05:03:31.952,97937.81606233172,171709718368.17505,1938310605104.0413
2024-12-06 06:03:35.275,97916.4109662074,161648431426.24857,1937379486735.2559
2024-12-06 07:03:32.605,98172.93885197869,164865030889.98233,1940713101986.2886
2024-12-06 08:03:28.880,98184.92051314686,135847698964.14229,1943135345990.0278
2024-12-06 09:03:31.688,98400.88389964029,160328380730.35532,1948690683103.469
2024-12-06 10:03:28.693,98035.87690442483,159890485539.01236,1938938308941.446
2024-12-06 11:03:23.383,98235.61414096713,159247617187.72034,1943195088710.6724
2024-12-06 12:00:10.006,98113.43650949412,152891262402.27597,1941520155501.2688
2024-12-06 13:03:35.159,97830.48395710898,154731821578.0135,1936122000191.9822
2024-12-06 14:03:32.743,98694.3824613745,154932794656.75888,1954691155239.7004
2024-12-06 15:03:34.542,99609.27564995179,157157918465.6886,1971198115171.2307
2024-12-06 16:08:48.768,99489.60455947198,155260281050.63525,1968000681346.371
2024-12-06 17:04:04.596,99271.757616421,153392175011.42706,1963434625159.7324
2024-12-06 18:01:49.503,100859.98135716809,146261713337.78107,1998647141199.7
2024-12-06 19:03:29.592,101590.52137336919,157257564992.7645,2009397583141.731
2024-12-06 20:03:23.717,101575.64176063299,155136326666.0097,2014593970257.192
2024-12-06 21:02:03.453,101413.6753891751,147695835292.5386,2004596090589.0227
2024-12-06 22:03:14.917,100557.5295993342,135754071876.50246,1990782195632.226
2024-12-06 23:03:30.193,100648.83317503057,131200126472.73833,1991498995665.7222
2024-12-07 00:03:28.282,99928.05521481452,124614459368.77768,1977536925440.7422
2024-12-07 01:03:23.971,100408.74512687804,124882574106.6771,1988953092435.6377
2024-12-07 02:03:26.551,100183.5658026874,118392510534.97348,1982242652375.6238
2024-12-07 03:01:07.104,100076.36139397848,116519188767.23166,1981137514933.138
